Agent: ddpg, Model: <class 'utils.envs.WorldModel'>, State: [288], Dir: iter1/
Ep: 292, Reward: 816.0051, Test: 814.3301 [75.51], Avg: 355.4184 (0.05)
Ep: 293, Reward: 844.3010, Test: 729.5303 [195.82], Avg: 358.3051 (0.05)
Ep: 294, Reward: 840.0960, Test: 851.1527 [31.24], Avg: 364.9855 (0.05)
Ep: 295, Reward: 756.1846, Test: 843.0028 [128.07], Avg: 369.6247 (0.05)
Ep: 296, Reward: 849.2315, Test: 860.7411 [52.18], Avg: 375.3320 (0.05)
Ep: 297, Reward: 830.0790, Test: 870.7619 [15.53], Avg: 382.6117 (0.05)
Ep: 298, Reward: 822.3354, Test: 800.6586 [165.55], Avg: 386.6910 (0.05)
Ep: 299, Reward: 817.1479, Test: 790.3706 [134.85], Avg: 389.8812 (0.05)
Ep: 300, Reward: 748.2712, Test: 832.4844 [133.30], Avg: 395.2281 (0.05)
Ep: 301, Reward: 804.3937, Test: 805.3047 [130.66], Avg: 400.1370 (0.05)
Ep: 302, Reward: 837.5786, Test: 847.9155 [13.86], Avg: 405.9758 (0.05)
Ep: 303, Reward: 709.4205, Test: 830.1730 [141.09], Avg: 411.1186 (0.05)
Ep: 304, Reward: 844.9806, Test: 704.6355 [206.81], Avg: 413.9597 (0.05)
Ep: 305, Reward: 793.4320, Test: 889.1135 [12.41], Avg: 420.1254 (0.05)
Ep: 306, Reward: 847.3979, Test: 833.5963 [162.19], Avg: 424.4605 (0.05)
Ep: 307, Reward: 917.4385, Test: 797.7903 [133.35], Avg: 428.7294 (0.05)
Ep: 308, Reward: 902.1621, Test: 732.6879 [208.15], Avg: 431.8159 (0.05)
Ep: 309, Reward: 826.0711, Test: 817.2154 [81.05], Avg: 436.8646 (0.05)
Ep: 310, Reward: 779.2009, Test: 781.5517 [162.19], Avg: 439.3148 (0.05)
Ep: 311, Reward: 804.2303, Test: 727.2388 [256.78], Avg: 440.4450 (0.05)
Ep: 312, Reward: 814.2470, Test: 844.8492 [116.71], Avg: 443.2842 (0.05)
Ep: 313, Reward: 829.9517, Test: 806.6541 [141.59], Avg: 445.1830 (0.05)
Ep: 314, Reward: 840.1471, Test: 874.6175 [26.54], Avg: 451.1479 (0.05)
Ep: 315, Reward: 823.0309, Test: 793.0772 [196.01], Avg: 452.7940 (0.05)
Ep: 316, Reward: 872.9027, Test: 694.3136 [289.84], Avg: 452.1787 (0.05)
Ep: 317, Reward: 772.9530, Test: 783.6642 [203.56], Avg: 455.6822 (0.05)
Ep: 318, Reward: 780.0304, Test: 801.6041 [110.78], Avg: 459.9019 (0.05)
Ep: 319, Reward: 862.5665, Test: 816.3898 [162.95], Avg: 463.8241 (0.05)
Ep: 320, Reward: 857.7308, Test: 889.4150 [23.22], Avg: 469.5470 (0.05)
Ep: 321, Reward: 948.2524, Test: 862.2974 [95.96], Avg: 474.1044 (0.05)
Ep: 322, Reward: 954.7832, Test: 887.2216 [18.21], Avg: 480.1817 (0.05)
Ep: 323, Reward: 912.6547, Test: 856.4534 [71.20], Avg: 484.6718 (0.05)
Ep: 324, Reward: 931.3784, Test: 880.5386 [18.28], Avg: 490.7159 (0.05)
Ep: 325, Reward: 834.6163, Test: 808.7857 [122.39], Avg: 494.0003 (0.05)
Ep: 326, Reward: 872.3749, Test: 863.3654 [49.31], Avg: 499.2294 (0.05)
Ep: 327, Reward: 870.6865, Test: 866.9910 [83.90], Avg: 504.4680 (0.05)
Ep: 328, Reward: 901.7008, Test: 795.7611 [132.81], Avg: 509.0760 (0.05)
Ep: 329, Reward: 912.8473, Test: 816.2916 [93.23], Avg: 514.1361 (0.05)
Ep: 330, Reward: 886.0760, Test: 877.2192 [22.66], Avg: 520.6216 (0.05)
Ep: 331, Reward: 748.6136, Test: 770.2786 [188.81], Avg: 523.4652 (0.05)
Ep: 332, Reward: 764.4110, Test: 907.2398 [24.58], Avg: 529.3061 (0.05)
Ep: 333, Reward: 898.7376, Test: 868.2889 [30.19], Avg: 535.1394 (0.05)
Ep: 334, Reward: 885.7201, Test: 789.6136 [179.10], Avg: 539.4799 (0.05)
Ep: 335, Reward: 833.5146, Test: 858.4897 [48.88], Avg: 546.3294 (0.05)
Ep: 336, Reward: 866.4664, Test: 849.5164 [116.49], Avg: 552.4884 (0.05)
Ep: 337, Reward: 871.3378, Test: 731.3513 [217.11], Avg: 554.8080 (0.05)
Ep: 338, Reward: 803.7572, Test: 829.7342 [125.91], Avg: 558.9437 (0.05)
Ep: 339, Reward: 888.2978, Test: 839.6101 [131.35], Avg: 562.0342 (0.05)
Ep: 340, Reward: 793.0377, Test: 848.9751 [84.44], Avg: 566.4556 (0.05)
Ep: 341, Reward: 904.1446, Test: 733.6414 [199.70], Avg: 570.4145 (0.05)
Ep: 342, Reward: 792.5976, Test: 818.1629 [82.99], Avg: 573.6004 (0.05)
Ep: 343, Reward: 729.9604, Test: 705.3106 [254.86], Avg: 574.5880 (0.05)
Ep: 344, Reward: 799.3945, Test: 795.7884 [135.85], Avg: 577.9614 (0.05)
Ep: 345, Reward: 638.6281, Test: 644.8754 [249.56], Avg: 577.5255 (0.05)
Ep: 346, Reward: 757.2274, Test: 708.3896 [204.39], Avg: 579.7194 (0.05)
Ep: 347, Reward: 802.2954, Test: 364.8454 [158.11], Avg: 577.4143 (0.05)
Ep: 348, Reward: 580.3696, Test: 769.1528 [155.08], Avg: 578.9730 (0.05)
Ep: 349, Reward: 739.9231, Test: 766.8028 [164.11], Avg: 581.1251 (0.05)
Ep: 350, Reward: 647.4921, Test: 789.3122 [109.27], Avg: 585.4948 (0.05)
Ep: 351, Reward: 637.9250, Test: 674.5301 [232.50], Avg: 586.9632 (0.05)
Ep: 352, Reward: 800.7267, Test: 844.8973 [105.30], Avg: 591.6668 (0.05)
Ep: 353, Reward: 819.1978, Test: 794.9369 [138.33], Avg: 594.6335 (0.05)
Ep: 354, Reward: 760.6270, Test: 796.2195 [160.69], Avg: 595.7691 (0.05)
Ep: 355, Reward: 757.5830, Test: 834.9538 [83.54], Avg: 599.9416 (0.05)
Ep: 356, Reward: 698.4312, Test: 829.0162 [103.73], Avg: 603.3287 (0.05)
Ep: 357, Reward: 830.9824, Test: 658.7098 [207.66], Avg: 603.9562 (0.05)
Ep: 358, Reward: 813.7129, Test: 828.7290 [103.28], Avg: 607.3821 (0.05)
Ep: 359, Reward: 850.6136, Test: 770.8235 [179.37], Avg: 606.6373 (0.05)
Ep: 360, Reward: 755.0456, Test: 789.9231 [145.58], Avg: 609.2321 (0.05)
Ep: 361, Reward: 812.0427, Test: 828.1222 [171.68], Avg: 611.6167 (0.05)
Ep: 362, Reward: 873.5833, Test: 786.5442 [151.15], Avg: 613.9030 (0.05)
Ep: 363, Reward: 841.3532, Test: 711.0846 [248.71], Avg: 614.8364 (0.05)
Ep: 364, Reward: 844.0339, Test: 736.2929 [190.01], Avg: 616.7016 (0.05)
Ep: 365, Reward: 804.1606, Test: 774.9452 [224.61], Avg: 618.1871 (0.05)
Ep: 366, Reward: 834.0837, Test: 716.7707 [275.04], Avg: 619.1484 (0.05)
Ep: 367, Reward: 751.4404, Test: 751.1578 [254.62], Avg: 619.6299 (0.05)
Ep: 368, Reward: 710.4117, Test: 728.6674 [228.20], Avg: 621.9002 (0.05)
Ep: 369, Reward: 684.6800, Test: 782.7411 [162.22], Avg: 622.9999 (0.05)
Ep: 370, Reward: 639.1104, Test: 529.7898 [231.51], Avg: 623.5880 (0.05)
Ep: 371, Reward: 740.1910, Test: 828.0062 [86.28], Avg: 626.8501 (0.05)
Ep: 372, Reward: 736.8044, Test: 756.4772 [248.58], Avg: 627.4476 (0.05)
Ep: 373, Reward: 745.1607, Test: 681.5735 [268.22], Avg: 625.7067 (0.05)
Ep: 374, Reward: 889.6629, Test: 742.8117 [180.45], Avg: 627.5814 (0.05)
Ep: 375, Reward: 778.8395, Test: 859.7002 [39.67], Avg: 629.8530 (0.05)
Ep: 376, Reward: 799.6025, Test: 799.8198 [142.20], Avg: 632.7030 (0.05)
Ep: 377, Reward: 602.4280, Test: 647.4681 [313.94], Avg: 630.1237 (0.05)
Ep: 378, Reward: 678.0088, Test: 643.1444 [280.77], Avg: 629.3684 (0.05)
Ep: 379, Reward: 729.7403, Test: 791.0846 [193.52], Avg: 627.8407 (0.05)
Ep: 380, Reward: 742.1689, Test: 825.3848 [167.50], Avg: 629.0834 (0.05)
Ep: 381, Reward: 798.6039, Test: 745.2842 [249.13], Avg: 629.1259 (0.05)
Ep: 382, Reward: 902.5588, Test: 884.4117 [17.90], Avg: 635.1464 (0.05)
Ep: 383, Reward: 936.6455, Test: 829.5351 [160.66], Avg: 637.8067 (0.05)
Ep: 384, Reward: 862.0883, Test: 847.7921 [72.59], Avg: 642.1970 (0.05)
Ep: 385, Reward: 808.0873, Test: 837.4109 [131.48], Avg: 645.1186 (0.05)
Ep: 386, Reward: 915.3194, Test: 844.9849 [112.78], Avg: 646.5490 (0.05)
Ep: 387, Reward: 887.1356, Test: 878.4934 [20.56], Avg: 651.6777 (0.05)
Ep: 388, Reward: 869.6805, Test: 895.6442 [16.49], Avg: 652.7632 (0.05)
Ep: 389, Reward: 897.6934, Test: 866.4229 [33.38], Avg: 654.4052 (0.05)
Ep: 390, Reward: 904.7599, Test: 886.1687 [18.59], Avg: 658.4678 (0.05)
Ep: 391, Reward: 887.4780, Test: 888.9102 [26.69], Avg: 658.5893 (0.05)
Ep: 392, Reward: 893.4505, Test: 875.1419 [20.90], Avg: 659.7435 (0.05)
Ep: 393, Reward: 829.1429, Test: 788.9271 [159.15], Avg: 660.7041 (0.05)
Ep: 394, Reward: 815.9835, Test: 835.7800 [103.67], Avg: 659.8261 (0.05)
Ep: 395, Reward: 884.8432, Test: 838.4252 [50.34], Avg: 660.5577 (0.05)
Ep: 396, Reward: 813.9158, Test: 875.9251 [60.03], Avg: 660.6310 (0.05)
Ep: 397, Reward: 760.0044, Test: 808.4011 [109.78], Avg: 659.0648 (0.05)
Ep: 398, Reward: 835.7318, Test: 860.6680 [27.45], Avg: 661.0459 (0.05)
Ep: 399, Reward: 699.3235, Test: 884.0562 [75.70], Avg: 662.5743 (0.05)
Ep: 400, Reward: 1017.9084, Test: 682.4667 [233.71], Avg: 660.0701 (0.05)
Ep: 401, Reward: 775.6277, Test: 821.3359 [104.61], Avg: 660.4909 (0.05)
Ep: 402, Reward: 712.9925, Test: 724.3925 [255.42], Avg: 656.8400 (0.05)
Ep: 403, Reward: 782.7761, Test: 735.3879 [152.14], Avg: 655.7816 (0.05)
Ep: 404, Reward: 724.4080, Test: 818.8899 [91.19], Avg: 658.0804 (0.05)
Ep: 405, Reward: 796.0119, Test: 724.4540 [231.69], Avg: 654.2410 (0.05)
Ep: 406, Reward: 852.1549, Test: 793.0604 [171.37], Avg: 653.7438 (0.05)
Ep: 407, Reward: 726.5531, Test: 789.5774 [127.57], Avg: 653.7195 (0.05)
Ep: 408, Reward: 705.6391, Test: 784.6102 [213.68], Avg: 654.1834 (0.05)
Ep: 409, Reward: 738.9520, Test: 772.0620 [203.76], Avg: 652.5048 (0.05)
Ep: 410, Reward: 771.9579, Test: 841.7322 [105.82], Avg: 653.6703 (0.05)
Ep: 411, Reward: 804.4461, Test: 776.1845 [219.52], Avg: 654.5323 (0.05)
Ep: 412, Reward: 839.2361, Test: 821.2186 [76.11], Avg: 654.7020 (0.05)
Ep: 413, Reward: 823.5480, Test: 764.2290 [184.99], Avg: 653.8437 (0.05)
Ep: 414, Reward: 753.1340, Test: 756.5743 [219.86], Avg: 650.7300 (0.05)
Ep: 415, Reward: 797.5430, Test: 795.8639 [193.64], Avg: 650.7816 (0.05)
Ep: 416, Reward: 828.0581, Test: 756.5707 [153.22], Avg: 652.7703 (0.05)
Ep: 417, Reward: 600.3797, Test: 719.7289 [285.47], Avg: 651.3118 (0.05)
Ep: 418, Reward: 766.2694, Test: 812.0544 [195.07], Avg: 650.5735 (0.05)
Ep: 419, Reward: 693.2800, Test: 819.3810 [162.15], Avg: 650.6114 (0.05)
Ep: 420, Reward: 747.8012, Test: 832.0845 [79.98], Avg: 649.4704 (0.05)
Ep: 421, Reward: 700.2891, Test: 747.3435 [229.27], Avg: 646.9878 (0.05)
Ep: 422, Reward: 792.0605, Test: 772.0920 [152.76], Avg: 644.4909 (0.05)
Ep: 423, Reward: 655.9924, Test: 844.9507 [134.11], Avg: 643.7468 (0.05)
Ep: 424, Reward: 854.7489, Test: 841.9851 [134.68], Avg: 642.1972 (0.05)
Ep: 425, Reward: 839.1475, Test: 829.2868 [168.40], Avg: 641.9421 (0.05)
Ep: 426, Reward: 866.6580, Test: 727.5615 [233.01], Avg: 638.7471 (0.05)
Ep: 427, Reward: 870.9230, Test: 706.1241 [247.05], Avg: 635.5068 (0.05)
Ep: 428, Reward: 820.9888, Test: 884.0537 [47.04], Avg: 637.2475 (0.05)
Ep: 429, Reward: 867.1979, Test: 860.1784 [67.71], Avg: 637.9415 (0.05)
Ep: 430, Reward: 915.1811, Test: 742.1082 [220.56], Avg: 634.6113 (0.05)
Ep: 431, Reward: 830.7949, Test: 822.3966 [132.35], Avg: 635.6971 (0.05)
Ep: 432, Reward: 782.8715, Test: 848.0154 [87.63], Avg: 634.4743 (0.05)
Ep: 433, Reward: 808.3634, Test: 864.4275 [61.73], Avg: 634.1203 (0.05)
Ep: 434, Reward: 843.4950, Test: 811.8335 [163.54], Avg: 634.4982 (0.05)
Ep: 435, Reward: 839.4602, Test: 867.9491 [33.56], Avg: 634.7460 (0.05)
Ep: 436, Reward: 906.7452, Test: 812.1647 [139.00], Avg: 634.1474 (0.05)
Ep: 437, Reward: 915.1205, Test: 750.4862 [234.85], Avg: 634.1614 (0.05)
Ep: 438, Reward: 906.4852, Test: 783.6044 [199.60], Avg: 632.9632 (0.05)
Ep: 439, Reward: 754.1431, Test: 685.4597 [281.04], Avg: 629.9248 (0.05)
Ep: 440, Reward: 890.0805, Test: 831.3709 [201.58], Avg: 628.5773 (0.05)
Ep: 441, Reward: 827.7615, Test: 875.3422 [27.33], Avg: 631.7181 (0.05)
Ep: 442, Reward: 779.8926, Test: 754.7423 [188.22], Avg: 630.0316 (0.05)
Ep: 443, Reward: 849.8262, Test: 785.8312 [195.74], Avg: 631.4280 (0.05)
Ep: 444, Reward: 808.5392, Test: 821.5506 [99.46], Avg: 632.0495 (0.05)
Ep: 445, Reward: 849.0071, Test: 893.1122 [24.21], Avg: 636.7854 (0.05)
Ep: 446, Reward: 883.5465, Test: 838.9217 [119.76], Avg: 638.9370 (0.05)
Ep: 447, Reward: 833.6314, Test: 861.4827 [98.97], Avg: 644.4948 (0.05)
Ep: 448, Reward: 839.6471, Test: 899.9195 [17.52], Avg: 647.1780 (0.05)
Ep: 449, Reward: 1028.4783, Test: 755.8864 [269.37], Avg: 646.0163 (0.05)
Ep: 450, Reward: 966.3502, Test: 889.8266 [76.73], Avg: 647.3468 (0.05)
Ep: 451, Reward: 961.7071, Test: 885.2031 [15.83], Avg: 651.6202 (0.05)
Ep: 452, Reward: 924.8945, Test: 831.9693 [123.02], Avg: 651.3136 (0.05)
Ep: 453, Reward: 959.9096, Test: 896.0507 [19.46], Avg: 653.5135 (0.05)
Ep: 454, Reward: 986.8105, Test: 902.1417 [14.25], Avg: 656.0371 (0.05)
Ep: 455, Reward: 967.6568, Test: 891.3803 [57.18], Avg: 656.8650 (0.05)
Ep: 456, Reward: 1096.6985, Test: 897.1853 [28.59], Avg: 658.2981 (0.05)
Ep: 457, Reward: 964.4607, Test: 857.6307 [115.58], Avg: 661.2082 (0.05)
Ep: 458, Reward: 920.9046, Test: 900.7643 [15.32], Avg: 662.8081 (0.05)
Ep: 459, Reward: 842.6985, Test: 874.7452 [59.54], Avg: 665.0456 (0.05)
Ep: 460, Reward: 828.9676, Test: 848.0092 [66.85], Avg: 666.4138 (0.05)
Ep: 461, Reward: 843.0395, Test: 820.6587 [98.78], Avg: 667.0682 (0.05)
Ep: 462, Reward: 867.3705, Test: 804.4055 [199.93], Avg: 666.7591 (0.05)
Ep: 463, Reward: 892.5062, Test: 896.1431 [27.17], Avg: 670.8251 (0.05)
Ep: 464, Reward: 944.1765, Test: 864.7419 [55.36], Avg: 673.4561 (0.05)
Ep: 465, Reward: 892.2709, Test: 877.9206 [15.33], Avg: 676.5787 (0.05)
Ep: 466, Reward: 939.7533, Test: 869.6748 [47.48], Avg: 680.3832 (0.05)
Ep: 467, Reward: 879.1518, Test: 868.6774 [47.17], Avg: 683.6329 (0.05)
Ep: 468, Reward: 913.7205, Test: 614.3660 [209.79], Avg: 682.6740 (0.05)
Ep: 469, Reward: 815.9752, Test: 864.6250 [57.31], Avg: 684.5419 (0.05)
Ep: 470, Reward: 822.2620, Test: 898.1164 [20.31], Avg: 690.3372 (0.05)
Ep: 471, Reward: 909.6728, Test: 875.5165 [52.07], Avg: 691.1544 (0.05)
Ep: 472, Reward: 953.1038, Test: 814.6720 [135.25], Avg: 692.8697 (0.05)
Ep: 473, Reward: 742.6747, Test: 859.1879 [66.00], Avg: 696.6682 (0.05)
Ep: 474, Reward: 876.3989, Test: 853.1040 [77.73], Avg: 698.7983 (0.05)
Ep: 475, Reward: 840.7253, Test: 797.7208 [187.86], Avg: 696.6966 (0.05)
Ep: 476, Reward: 872.3377, Test: 837.7959 [159.55], Avg: 696.9028 (0.05)
Ep: 477, Reward: 808.7768, Test: 705.2654 [200.28], Avg: 698.6174 (0.05)
Ep: 478, Reward: 863.3679, Test: 832.7100 [114.84], Avg: 702.1724 (0.05)
Ep: 479, Reward: 805.7317, Test: 820.1853 [151.76], Avg: 702.8810 (0.05)
Ep: 480, Reward: 802.3415, Test: 647.1438 [191.64], Avg: 700.8571 (0.05)
Ep: 481, Reward: 819.0930, Test: 820.3948 [218.23], Avg: 701.9172 (0.05)
Ep: 482, Reward: 781.3144, Test: 832.9164 [131.83], Avg: 700.2630 (0.05)
Ep: 483, Reward: 787.6581, Test: 815.3921 [135.48], Avg: 700.3733 (0.05)
Ep: 484, Reward: 819.6513, Test: 881.3097 [26.75], Avg: 701.1669 (0.05)
Ep: 485, Reward: 756.5111, Test: 882.7624 [19.33], Avg: 702.7420 (0.05)
Ep: 486, Reward: 811.3239, Test: 811.2111 [144.28], Avg: 702.0893 (0.05)
Ep: 487, Reward: 829.0330, Test: 817.2059 [135.09], Avg: 700.3311 (0.05)
Ep: 488, Reward: 719.8013, Test: 856.9040 [127.26], Avg: 698.8360 (0.05)
Ep: 489, Reward: 939.5742, Test: 617.3741 [244.93], Avg: 694.2300 (0.05)
Ep: 490, Reward: 925.7503, Test: 716.5934 [252.58], Avg: 690.1944 (0.05)
Ep: 491, Reward: 813.8664, Test: 829.2761 [142.93], Avg: 688.4356 (0.05)
Ep: 492, Reward: 852.5856, Test: 734.2232 [264.74], Avg: 684.5880 (0.05)
Ep: 493, Reward: 909.8827, Test: 867.9146 [58.07], Avg: 686.3887 (0.05)
Ep: 494, Reward: 740.7716, Test: 840.5697 [116.58], Avg: 686.3075 (0.05)
Ep: 495, Reward: 866.7088, Test: 813.5432 [105.28], Avg: 685.5092 (0.05)
Ep: 496, Reward: 735.6323, Test: 723.3098 [245.97], Avg: 682.1237 (0.05)
Ep: 497, Reward: 805.2610, Test: 639.9411 [259.70], Avg: 678.9399 (0.05)
Ep: 498, Reward: 786.5961, Test: 722.4272 [197.26], Avg: 675.8594 (0.05)
Ep: 499, Reward: 858.4729, Test: 610.4639 [278.86], Avg: 671.0919 (0.05)
