Agent: ddpg, Model: <class 'utils.envs.WorldModel'>, State: [288], Dir: iter0/
Ep: 173, Reward: 651.5751, Test: 794.1970, Avg: 427.2600
Ep: 174, Reward: 808.0847, Test: 776.4842, Avg: 429.6955
Ep: 175, Reward: 489.8062, Test: 731.1677, Avg: 432.8820
Ep: 176, Reward: 678.6994, Test: 761.8223, Avg: 436.6120
Ep: 177, Reward: 676.9196, Test: 801.6462, Avg: 440.0935
Ep: 178, Reward: 665.0527, Test: 735.3743, Avg: 443.2061
Ep: 179, Reward: 536.7916, Test: 754.9766, Avg: 445.9273
Ep: 180, Reward: 823.4198, Test: 670.0191, Avg: 447.4694
Ep: 181, Reward: 708.4033, Test: 623.5399, Avg: 449.6144
Ep: 182, Reward: 573.4058, Test: 567.6201, Avg: 451.7443
Ep: 183, Reward: 690.8079, Test: 500.7533, Avg: 453.5813
Ep: 184, Reward: 728.4229, Test: 729.4757, Avg: 458.7826
Ep: 185, Reward: 759.0085, Test: 692.9838, Avg: 460.6179
Ep: 186, Reward: 709.2397, Test: 719.0275, Avg: 464.2296
Ep: 187, Reward: 712.6302, Test: 826.2210, Avg: 469.2690
Ep: 188, Reward: 753.0835, Test: 764.4668, Avg: 473.8066
Ep: 189, Reward: 748.9660, Test: 719.8039, Avg: 477.8828
Ep: 190, Reward: 664.6959, Test: 437.9398, Avg: 478.6943
Ep: 191, Reward: 682.1933, Test: 752.9853, Avg: 480.8890
Ep: 192, Reward: 737.3682, Test: 714.7778, Avg: 485.5919
Ep: 193, Reward: 697.8577, Test: 630.3153, Avg: 488.3653
Ep: 194, Reward: 765.7383, Test: 542.3180, Avg: 490.9492
Ep: 195, Reward: 704.0027, Test: 755.1420, Avg: 496.3290
Ep: 196, Reward: 779.0534, Test: 403.6828, Avg: 495.6108
Ep: 197, Reward: 760.5084, Test: 674.5993, Avg: 500.6977
Ep: 198, Reward: 805.8602, Test: 681.7005, Avg: 502.8997
Ep: 199, Reward: 518.0727, Test: 822.2240, Avg: 508.1479
Ep: 200, Reward: 747.0983, Test: 488.4503, Avg: 510.8287
Ep: 201, Reward: 811.6626, Test: 740.8748, Avg: 515.1467
Ep: 202, Reward: 667.9272, Test: 604.6659, Avg: 519.5025
Ep: 203, Reward: 746.4358, Test: 791.3278, Avg: 523.7647
Ep: 204, Reward: 590.5417, Test: 796.7543, Avg: 529.5016
Ep: 205, Reward: 728.5291, Test: 617.2862, Avg: 533.1194
Ep: 206, Reward: 662.8407, Test: 777.7967, Avg: 537.4068
Ep: 207, Reward: 754.4736, Test: 559.4402, Avg: 540.4158
Ep: 208, Reward: 495.1090, Test: 517.7118, Avg: 542.8028
Ep: 209, Reward: 652.1900, Test: 393.0647, Avg: 544.7631
Ep: 210, Reward: 775.5986, Test: 696.0783, Avg: 550.5423
Ep: 211, Reward: 816.6097, Test: 716.3639, Avg: 557.2117
Ep: 212, Reward: 716.5387, Test: 553.4010, Avg: 561.0145
Ep: 213, Reward: 679.4992, Test: 721.9071, Avg: 565.3487
Ep: 214, Reward: 780.6632, Test: 704.9109, Avg: 569.6303
Ep: 215, Reward: 589.6285, Test: 806.6404, Avg: 574.4255
Ep: 216, Reward: 672.0915, Test: 631.3350, Avg: 579.8192
Ep: 217, Reward: 714.2523, Test: 668.8935, Avg: 583.8320
Ep: 218, Reward: 724.6866, Test: 646.0097, Avg: 587.9073
Ep: 219, Reward: 585.9753, Test: 762.5974, Avg: 593.6652
Ep: 220, Reward: 796.0335, Test: 746.9027, Avg: 598.9246
Ep: 221, Reward: 716.7945, Test: 790.9375, Avg: 604.3043
Ep: 222, Reward: 789.2976, Test: 631.5117, Avg: 608.1364
Ep: 223, Reward: 607.4867, Test: 758.9775, Avg: 611.8179
Ep: 224, Reward: 726.3306, Test: 746.3961, Avg: 615.9779
Ep: 225, Reward: 455.0111, Test: 801.6629, Avg: 621.0875
Ep: 226, Reward: 697.6558, Test: 561.7169, Avg: 620.5867
Ep: 227, Reward: 561.3393, Test: 657.2461, Avg: 624.3229
Ep: 228, Reward: 600.9963, Test: 738.0194, Avg: 628.3040
Ep: 229, Reward: 715.1537, Test: 607.6072, Avg: 632.7134
Ep: 230, Reward: 549.0564, Test: 545.0471, Avg: 633.1682
Ep: 231, Reward: 560.5416, Test: 708.2625, Avg: 636.7029
Ep: 232, Reward: 836.4241, Test: 765.0008, Avg: 638.9439
Ep: 233, Reward: 698.2318, Test: 607.2100, Avg: 638.5528
Ep: 234, Reward: 706.9959, Test: 693.7393, Avg: 643.3985
Ep: 235, Reward: 752.3678, Test: 672.2992, Avg: 644.5810
Ep: 236, Reward: 759.2111, Test: 782.5534, Avg: 647.0605
Ep: 237, Reward: 643.4937, Test: 835.3165, Avg: 648.6845
Ep: 238, Reward: 454.1151, Test: 730.9378, Avg: 650.1176
Ep: 239, Reward: 769.5720, Test: 618.2149, Avg: 651.1574
Ep: 240, Reward: 627.8978, Test: 633.6407, Avg: 650.5849
Ep: 241, Reward: 595.0115, Test: 627.1469, Avg: 651.0357
Ep: 242, Reward: 799.1206, Test: 522.6026, Avg: 650.7309
Ep: 243, Reward: 784.7909, Test: 580.5527, Avg: 650.9028
Ep: 244, Reward: 711.0946, Test: 685.9157, Avg: 653.0955
Ep: 245, Reward: 633.0033, Test: 709.6652, Avg: 656.5937
Ep: 246, Reward: 570.5885, Test: 598.4647, Avg: 656.4253
Ep: 247, Reward: 593.3533, Test: 776.7739, Avg: 657.3648
Ep: 248, Reward: 753.6542, Test: 570.1599, Avg: 656.4365
Ep: 249, Reward: 565.9157, Test: 717.1020, Avg: 659.5572
Ep: 250, Reward: 581.9073, Test: 506.6055, Avg: 659.6595
Ep: 251, Reward: 726.8692, Test: 547.5956, Avg: 660.2263
Ep: 252, Reward: 528.7038, Test: 444.1900, Avg: 662.0431
Ep: 253, Reward: 521.8682, Test: 608.4856, Avg: 663.3385
Ep: 254, Reward: 621.8528, Test: 697.3493, Avg: 664.7248
Ep: 255, Reward: 728.8964, Test: 644.7373, Avg: 665.3358
Ep: 256, Reward: 645.8387, Test: 645.4821, Avg: 667.5535
Ep: 257, Reward: 573.2394, Test: 541.3315, Avg: 668.3764
Ep: 258, Reward: 566.4417, Test: 690.2341, Avg: 668.5865
Ep: 259, Reward: 624.9250, Test: 826.1451, Avg: 669.9119
Ep: 260, Reward: 497.0730, Test: 831.6882, Avg: 672.0411
Ep: 261, Reward: 717.4921, Test: 727.6308, Avg: 671.2938
Ep: 262, Reward: 580.8780, Test: 792.5467, Avg: 675.4969
Ep: 263, Reward: 784.5843, Test: 667.8350, Avg: 677.5380
Ep: 264, Reward: 778.6328, Test: 613.3501, Avg: 678.6071
Ep: 265, Reward: 580.6828, Test: 403.1226, Avg: 676.3747
Ep: 266, Reward: 537.1777, Test: 519.9741, Avg: 674.3470
Ep: 267, Reward: 649.8612, Test: 740.1928, Avg: 673.8553
Ep: 268, Reward: 545.1916, Test: 732.3914, Avg: 673.0142
Ep: 269, Reward: 804.9601, Test: 762.6730, Avg: 673.0280
Ep: 270, Reward: 682.6783, Test: 601.1382, Avg: 671.2952
Ep: 271, Reward: 637.5149, Test: 702.7790, Avg: 671.2831
Ep: 272, Reward: 791.3948, Test: 731.9214, Avg: 671.8176
Ep: 273, Reward: 663.3858, Test: 549.0218, Avg: 669.3658
Ep: 274, Reward: 403.1989, Test: 636.3326, Avg: 667.9643
Ep: 275, Reward: 601.2315, Test: 767.1149, Avg: 668.3238
Ep: 276, Reward: 640.0835, Test: 708.5024, Avg: 667.7906
Ep: 277, Reward: 573.5204, Test: 474.7176, Avg: 664.5213
Ep: 278, Reward: 682.0389, Test: 622.3368, Avg: 663.3909
Ep: 279, Reward: 609.6085, Test: 699.5721, Avg: 662.8369
Ep: 280, Reward: 729.0703, Test: 706.1973, Avg: 663.1987
Ep: 281, Reward: 790.4411, Test: 822.1926, Avg: 665.1852
Ep: 282, Reward: 693.1123, Test: 725.7826, Avg: 666.7668
Ep: 283, Reward: 775.7856, Test: 794.6351, Avg: 669.7056
Ep: 284, Reward: 787.8995, Test: 468.6512, Avg: 667.0974
Ep: 285, Reward: 523.0097, Test: 569.2388, Avg: 665.8599
Ep: 286, Reward: 568.0145, Test: 773.9975, Avg: 666.4096
Ep: 287, Reward: 713.6654, Test: 784.9150, Avg: 665.9966
Ep: 288, Reward: 837.8380, Test: 637.7927, Avg: 664.7298
Ep: 289, Reward: 684.8037, Test: 771.4526, Avg: 665.2463
Ep: 290, Reward: 812.0166, Test: 854.6166, Avg: 669.4131
Ep: 291, Reward: 761.3405, Test: 754.1720, Avg: 669.4250
Ep: 292, Reward: 878.3803, Test: 827.4821, Avg: 670.5520
Ep: 293, Reward: 844.2266, Test: 761.4193, Avg: 671.8630
Ep: 294, Reward: 784.6328, Test: 784.9637, Avg: 674.2895
Ep: 295, Reward: 738.5732, Test: 781.5139, Avg: 674.5532
Ep: 296, Reward: 846.3893, Test: 630.7845, Avg: 676.8242
Ep: 297, Reward: 828.2064, Test: 748.9839, Avg: 677.5681
Ep: 298, Reward: 748.8452, Test: 804.5693, Avg: 678.7968
Ep: 299, Reward: 688.3816, Test: 720.3943, Avg: 677.7785
Ep: 300, Reward: 757.6534, Test: 809.0257, Avg: 680.9842
Ep: 301, Reward: 779.2638, Test: 837.4376, Avg: 681.9498
Ep: 302, Reward: 750.6932, Test: 621.1077, Avg: 682.1143
Ep: 303, Reward: 528.5629, Test: 722.3328, Avg: 681.4243
Ep: 304, Reward: 769.3656, Test: 653.2078, Avg: 679.9889
Ep: 305, Reward: 774.9799, Test: 855.2787, Avg: 682.3688
Ep: 306, Reward: 790.3396, Test: 748.4613, Avg: 682.0754
Ep: 307, Reward: 695.7342, Test: 834.5217, Avg: 684.8262
Ep: 308, Reward: 823.5736, Test: 627.4510, Avg: 685.9236
Ep: 309, Reward: 696.3000, Test: 741.9662, Avg: 689.4126
Ep: 310, Reward: 620.4071, Test: 739.4701, Avg: 689.8466
Ep: 311, Reward: 685.7454, Test: 834.5697, Avg: 691.0286
Ep: 312, Reward: 852.3436, Test: 843.5062, Avg: 693.9297
Ep: 313, Reward: 724.1470, Test: 722.1985, Avg: 693.9326
Ep: 314, Reward: 777.8565, Test: 608.1173, Avg: 692.9647
Ep: 315, Reward: 799.9237, Test: 815.0729, Avg: 693.0490
Ep: 316, Reward: 769.9641, Test: 731.5529, Avg: 694.0512
Ep: 317, Reward: 808.7937, Test: 742.3731, Avg: 694.7860
Ep: 318, Reward: 777.0808, Test: 746.2829, Avg: 695.7887
Ep: 319, Reward: 776.4729, Test: 571.4771, Avg: 693.8775
Ep: 320, Reward: 773.4963, Test: 799.7694, Avg: 694.4061
Ep: 321, Reward: 666.5540, Test: 601.4910, Avg: 692.5117
Ep: 322, Reward: 672.2613, Test: 585.9000, Avg: 692.0556
Ep: 323, Reward: 730.5650, Test: 799.9632, Avg: 692.4654
Ep: 324, Reward: 738.4533, Test: 759.5016, Avg: 692.5965
Ep: 325, Reward: 695.0807, Test: 745.0272, Avg: 692.0301
Ep: 326, Reward: 672.2777, Test: 596.5413, Avg: 692.3784
Ep: 327, Reward: 721.0705, Test: 761.2245, Avg: 693.4182
Ep: 328, Reward: 849.6499, Test: 742.9470, Avg: 693.4674
Ep: 329, Reward: 772.1381, Test: 845.8381, Avg: 695.8497
Ep: 330, Reward: 669.8502, Test: 845.5296, Avg: 698.8546
Ep: 331, Reward: 696.4883, Test: 626.6717, Avg: 698.0387
Ep: 332, Reward: 640.8187, Test: 727.0509, Avg: 697.6592
Ep: 333, Reward: 780.7486, Test: 771.1914, Avg: 699.2990
Ep: 334, Reward: 769.0599, Test: 800.7840, Avg: 700.3694
Ep: 335, Reward: 783.0091, Test: 682.4061, Avg: 700.4705
Ep: 336, Reward: 480.3586, Test: 556.7352, Avg: 698.2123
Ep: 337, Reward: 527.6117, Test: 575.6152, Avg: 695.6153
Ep: 338, Reward: 661.0368, Test: 820.8944, Avg: 696.5149
Ep: 339, Reward: 818.4980, Test: 842.7304, Avg: 698.7600
Ep: 340, Reward: 818.0351, Test: 858.1433, Avg: 701.0050
Ep: 341, Reward: 804.1478, Test: 650.1631, Avg: 701.2352
Ep: 342, Reward: 563.0697, Test: 737.2419, Avg: 703.3816
Ep: 343, Reward: 706.0412, Test: 732.0281, Avg: 704.8963
Ep: 344, Reward: 692.3348, Test: 775.0489, Avg: 705.7877
Ep: 345, Reward: 580.9963, Test: 712.5546, Avg: 705.8166
Ep: 346, Reward: 336.0873, Test: 709.7774, Avg: 706.9297
Ep: 347, Reward: 637.1390, Test: 595.2780, Avg: 705.1147
Ep: 348, Reward: 638.0381, Test: 736.9292, Avg: 706.7824
Ep: 349, Reward: 612.6118, Test: 706.4768, Avg: 706.6762
Ep: 350, Reward: 713.9482, Test: 755.8393, Avg: 709.1685
Ep: 351, Reward: 654.2935, Test: 734.1782, Avg: 711.0343
Ep: 352, Reward: 708.0885, Test: 768.7985, Avg: 714.2804
Ep: 353, Reward: 716.4881, Test: 758.2635, Avg: 715.7782
Ep: 354, Reward: 933.1016, Test: 765.9464, Avg: 716.4642
Ep: 355, Reward: 737.0396, Test: 749.4973, Avg: 717.5118
Ep: 356, Reward: 700.5575, Test: 730.8210, Avg: 718.3652
Ep: 357, Reward: 808.5366, Test: 847.6943, Avg: 721.4288
Ep: 358, Reward: 825.4212, Test: 747.0831, Avg: 721.9973
Ep: 359, Reward: 617.7410, Test: 857.7322, Avg: 722.3132
Ep: 360, Reward: 668.9450, Test: 780.7376, Avg: 721.8037
Ep: 361, Reward: 759.3988, Test: 773.8645, Avg: 722.2660
Ep: 362, Reward: 514.8805, Test: 713.7604, Avg: 721.4781
Ep: 363, Reward: 559.0521, Test: 648.7039, Avg: 721.2868
Ep: 364, Reward: 745.2829, Test: 663.3652, Avg: 721.7870
Ep: 365, Reward: 510.0240, Test: 633.9439, Avg: 724.0952
Ep: 366, Reward: 722.6122, Test: 517.5015, Avg: 724.0705
Ep: 367, Reward: 657.3956, Test: 768.6360, Avg: 724.3549
Ep: 368, Reward: 688.3402, Test: 714.4831, Avg: 724.1758
Ep: 369, Reward: 675.8784, Test: 687.6039, Avg: 723.4251
Ep: 370, Reward: 657.1842, Test: 609.4415, Avg: 723.5081
Ep: 371, Reward: 752.2665, Test: 731.1319, Avg: 723.7917
Ep: 372, Reward: 688.1695, Test: 643.6672, Avg: 722.9091
Ep: 373, Reward: 772.1919, Test: 586.4610, Avg: 723.2835
Ep: 374, Reward: 726.0054, Test: 622.3066, Avg: 723.1433
Ep: 375, Reward: 640.1323, Test: 842.4718, Avg: 723.8968
Ep: 376, Reward: 775.6382, Test: 661.8715, Avg: 723.4305
Ep: 377, Reward: 541.0494, Test: 629.0954, Avg: 724.9743
Ep: 378, Reward: 826.4823, Test: 843.6014, Avg: 727.1869
Ep: 379, Reward: 762.2579, Test: 613.1354, Avg: 726.3226
Ep: 380, Reward: 823.7006, Test: 807.7405, Avg: 727.3380
Ep: 381, Reward: 789.3529, Test: 778.1091, Avg: 726.8972
Ep: 382, Reward: 732.5437, Test: 861.8849, Avg: 728.2582
Ep: 383, Reward: 787.8100, Test: 750.7562, Avg: 727.8194
Ep: 384, Reward: 732.6015, Test: 849.1057, Avg: 731.6240
Ep: 385, Reward: 869.8350, Test: 836.6366, Avg: 734.2979
