Agent: ddpg, Model: <class 'utils.envs.WorldModel'>, State: [288], Dir: iter1/
Ep: 27, Reward: -60.7005, Test: -32.6363, Avg: -57.0329
Ep: 28, Reward: -50.6338, Test: -63.6676, Avg: -57.2617
Ep: 29, Reward: -43.6260, Test: -26.3603, Avg: -56.2317
Ep: 30, Reward: -24.4285, Test: -28.7154, Avg: -55.3440
Ep: 31, Reward: -1.8598, Test: 71.8665, Avg: -51.3687
Ep: 32, Reward: 27.2265, Test: 2.4969, Avg: -49.7364
Ep: 33, Reward: 28.0613, Test: 43.5751, Avg: -46.9920
Ep: 34, Reward: 201.3734, Test: 159.7346, Avg: -41.0855
Ep: 35, Reward: 131.8869, Test: 125.8776, Avg: -36.4476
Ep: 36, Reward: 22.5199, Test: 157.1026, Avg: -31.2165
Ep: 37, Reward: 219.2613, Test: -9.6430, Avg: -30.6488
Ep: 38, Reward: 64.4780, Test: 164.1210, Avg: -25.6547
Ep: 39, Reward: 81.9863, Test: 208.8159, Avg: -19.7929
Ep: 40, Reward: 42.8323, Test: -15.8715, Avg: -19.6973
Ep: 41, Reward: 16.3135, Test: -30.9309, Avg: -19.9648
Ep: 42, Reward: 3.0331, Test: -3.3441, Avg: -19.5782
Ep: 43, Reward: 15.8579, Test: 5.1622, Avg: -19.0160
Ep: 44, Reward: 24.6223, Test: 39.1941, Avg: -17.7224
Ep: 45, Reward: 35.4517, Test: 19.5066, Avg: -16.9131
Ep: 46, Reward: 28.6965, Test: 82.3499, Avg: -14.8011
Ep: 47, Reward: 374.1875, Test: 232.0096, Avg: -9.6592
Ep: 48, Reward: 123.4509, Test: 125.8333, Avg: -6.8941
Ep: 49, Reward: 272.5118, Test: 177.6060, Avg: -3.2041
Ep: 50, Reward: 304.9797, Test: 211.4011, Avg: 1.0039
Ep: 51, Reward: 115.1502, Test: 332.5819, Avg: 7.3804
Ep: 52, Reward: 310.3783, Test: 157.0678, Avg: 10.2047
Ep: 53, Reward: 307.0451, Test: 346.3000, Avg: 16.4287
Ep: 54, Reward: 332.1703, Test: 353.8302, Avg: 22.5632
Ep: 55, Reward: 340.5133, Test: 245.8958, Avg: 26.5513
Ep: 56, Reward: 109.4901, Test: 454.0580, Avg: 34.0514
Ep: 57, Reward: 466.5393, Test: 361.0718, Avg: 39.6897
Ep: 58, Reward: 317.7508, Test: 187.3262, Avg: 42.1920
Ep: 59, Reward: 449.8506, Test: 208.2061, Avg: 44.9589
Ep: 60, Reward: 318.4729, Test: 282.5012, Avg: 48.8531
Ep: 61, Reward: 237.0119, Test: 266.3244, Avg: 52.3607
Ep: 62, Reward: 240.4349, Test: 63.4288, Avg: 52.5364
Ep: 63, Reward: 682.1387, Test: 360.6135, Avg: 57.3501
Ep: 64, Reward: 282.4921, Test: 335.2057, Avg: 61.6248
Ep: 65, Reward: 512.1628, Test: 263.0030, Avg: 64.6760
Ep: 66, Reward: 418.6360, Test: 344.7112, Avg: 68.8556
Ep: 67, Reward: 319.6275, Test: 424.9037, Avg: 74.0916
Ep: 68, Reward: 570.3175, Test: 279.7053, Avg: 77.0715
Ep: 69, Reward: 338.6990, Test: 268.7381, Avg: 79.8096
Ep: 70, Reward: 472.4600, Test: 263.2368, Avg: 82.3931
Ep: 71, Reward: 308.0877, Test: 394.2324, Avg: 86.7242
Ep: 72, Reward: 242.9557, Test: 179.9900, Avg: 88.0018
Ep: 73, Reward: 190.7911, Test: 193.8255, Avg: 89.4318
Ep: 74, Reward: 41.1081, Test: 187.3649, Avg: 90.7376
Ep: 75, Reward: 206.8766, Test: 336.3783, Avg: 93.9697
Ep: 76, Reward: 253.4127, Test: 442.5504, Avg: 98.4967
Ep: 77, Reward: 181.8249, Test: 144.5826, Avg: 99.0876
Ep: 78, Reward: 212.7017, Test: 172.5777, Avg: 100.0178
Ep: 79, Reward: 215.5959, Test: 160.7137, Avg: 100.7765
Ep: 80, Reward: 302.6657, Test: 337.0791, Avg: 103.6939
Ep: 81, Reward: 248.2754, Test: 241.5245, Avg: 105.3747
Ep: 82, Reward: 296.1283, Test: 383.1180, Avg: 108.7210
Ep: 83, Reward: 375.4537, Test: 285.7946, Avg: 110.8290
Ep: 84, Reward: 331.6613, Test: 259.0690, Avg: 112.5730
Ep: 85, Reward: 392.3045, Test: 339.5564, Avg: 115.2124
Ep: 86, Reward: 418.4489, Test: 536.1637, Avg: 120.0509
Ep: 87, Reward: 299.1715, Test: 417.0247, Avg: 123.4256
Ep: 88, Reward: 291.2701, Test: 531.3312, Avg: 128.0088
Ep: 89, Reward: 406.6471, Test: 413.8913, Avg: 131.1853
Ep: 90, Reward: 300.6924, Test: 375.0802, Avg: 133.8655
Ep: 91, Reward: 536.1564, Test: 190.1176, Avg: 134.4769
Ep: 92, Reward: 331.3916, Test: 344.2387, Avg: 136.7324
Ep: 93, Reward: 430.0194, Test: 503.4682, Avg: 140.6338
Ep: 94, Reward: 352.2848, Test: 492.8561, Avg: 144.3414
Ep: 95, Reward: 283.9027, Test: 400.5004, Avg: 147.0098
Ep: 96, Reward: 503.2542, Test: 771.4440, Avg: 153.4472
Ep: 97, Reward: 309.0593, Test: 348.5642, Avg: 155.4382
Ep: 98, Reward: 444.4150, Test: 452.4899, Avg: 158.4387
Ep: 99, Reward: 478.5719, Test: 531.7069, Avg: 162.1714
Ep: 100, Reward: 604.0357, Test: 384.6135, Avg: 166.5801
Ep: 101, Reward: 383.5002, Test: 329.3053, Avg: 170.4419
Ep: 102, Reward: 304.8698, Test: 283.4631, Avg: 173.8805
Ep: 103, Reward: 482.9638, Test: 292.6230, Avg: 177.4200
Ep: 104, Reward: 571.9785, Test: 400.1233, Avg: 181.9541
Ep: 105, Reward: 414.8946, Test: 625.4655, Avg: 188.8265
Ep: 106, Reward: 357.9642, Test: 622.0753, Avg: 195.6349
Ep: 107, Reward: 424.8073, Test: 526.1052, Avg: 201.5385
Ep: 108, Reward: 545.4874, Test: 374.5999, Avg: 206.1118
Ep: 109, Reward: 469.9697, Test: 491.7033, Avg: 211.4950
Ep: 110, Reward: 518.1945, Test: 682.4199, Avg: 218.8920
Ep: 111, Reward: 296.1852, Test: 380.3976, Avg: 223.1685
Ep: 112, Reward: 376.6658, Test: 500.6184, Avg: 228.7282
Ep: 113, Reward: 592.5423, Test: 470.2710, Avg: 234.0584
Ep: 114, Reward: 319.7253, Test: 538.2780, Avg: 240.0543
Ep: 115, Reward: 653.0624, Test: 252.8324, Avg: 242.9752
Ep: 116, Reward: 418.2398, Test: 326.6761, Avg: 246.8176
Ep: 117, Reward: 368.0315, Test: 391.7003, Avg: 251.3461
Ep: 118, Reward: 442.0927, Test: 559.6865, Avg: 257.5134
Ep: 119, Reward: 479.9537, Test: 642.4783, Avg: 264.5379
Ep: 120, Reward: 431.1970, Test: 513.3744, Avg: 270.0092
Ep: 121, Reward: 509.6522, Test: 504.2146, Avg: 275.6398
Ep: 122, Reward: 475.5044, Test: 609.4930, Avg: 282.3077
Ep: 123, Reward: 352.7987, Test: 603.6948, Avg: 288.9882
Ep: 124, Reward: 365.7593, Test: 495.6446, Avg: 294.4339
Ep: 125, Reward: 526.2976, Test: 608.3908, Avg: 301.2699
Ep: 126, Reward: 614.6576, Test: 465.7930, Avg: 306.5747
Ep: 127, Reward: 400.2646, Test: 373.9987, Avg: 310.6410
Ep: 128, Reward: 528.9632, Test: 425.6093, Avg: 315.5338
Ep: 129, Reward: 426.0683, Test: 402.5653, Avg: 319.8231
Ep: 130, Reward: 476.0925, Test: 290.7031, Avg: 323.0172
Ep: 131, Reward: 676.7456, Test: 675.6388, Avg: 329.0550
Ep: 132, Reward: 677.6211, Test: 605.2936, Avg: 335.0829
Ep: 133, Reward: 338.7095, Test: 577.9900, Avg: 340.4271
Ep: 134, Reward: 461.8536, Test: 351.7608, Avg: 342.3473
Ep: 135, Reward: 401.5829, Test: 392.9029, Avg: 345.0176
Ep: 136, Reward: 493.1276, Test: 296.6571, Avg: 346.4131
Ep: 137, Reward: 492.8632, Test: 562.7734, Avg: 352.1373
Ep: 138, Reward: 507.4976, Test: 370.0195, Avg: 354.1963
Ep: 139, Reward: 625.8996, Test: 349.3260, Avg: 355.6014
Ep: 140, Reward: 617.5078, Test: 618.1955, Avg: 361.9421
Ep: 141, Reward: 405.4166, Test: 756.5593, Avg: 369.8170
Ep: 142, Reward: 376.2140, Test: 699.3268, Avg: 376.8437
Ep: 143, Reward: 383.3931, Test: 493.9918, Avg: 381.7320
Ep: 144, Reward: 438.0838, Test: 682.4495, Avg: 388.1645
Ep: 145, Reward: 510.3808, Test: 449.5682, Avg: 392.4651
Ep: 146, Reward: 711.9565, Test: 381.0999, Avg: 395.4526
Ep: 147, Reward: 552.8737, Test: 390.0651, Avg: 397.0332
Ep: 148, Reward: 485.0737, Test: 538.2642, Avg: 401.1575
Ep: 149, Reward: 440.6528, Test: 717.0054, Avg: 406.5515
Ep: 150, Reward: 463.1186, Test: 556.8707, Avg: 410.0062
Ep: 151, Reward: 503.4927, Test: 417.8305, Avg: 410.8587
Ep: 152, Reward: 556.6653, Test: 708.0282, Avg: 416.3683
Ep: 153, Reward: 649.2565, Test: 492.6350, Avg: 417.8316
Ep: 154, Reward: 526.3565, Test: 518.8843, Avg: 419.4822
Ep: 155, Reward: 630.4074, Test: 518.9462, Avg: 422.2127
Ep: 156, Reward: 619.4244, Test: 557.1871, Avg: 423.2440
Ep: 157, Reward: 601.1777, Test: 449.9640, Avg: 424.1329
Ep: 158, Reward: 572.7412, Test: 676.6243, Avg: 429.0259
Ep: 159, Reward: 775.7379, Test: 449.0493, Avg: 431.4343
Ep: 160, Reward: 666.7005, Test: 589.0315, Avg: 434.4996
Ep: 161, Reward: 672.0243, Test: 648.6311, Avg: 438.3227
Ep: 162, Reward: 671.7933, Test: 752.1139, Avg: 445.2095
Ep: 163, Reward: 573.3885, Test: 731.8862, Avg: 448.9223
Ep: 164, Reward: 530.1628, Test: 598.0775, Avg: 451.5510
Ep: 165, Reward: 504.8390, Test: 393.6128, Avg: 452.8571
Ep: 166, Reward: 456.7102, Test: 722.1013, Avg: 456.6310
Ep: 167, Reward: 626.1344, Test: 646.7036, Avg: 458.8490
Ep: 168, Reward: 404.1279, Test: 578.7364, Avg: 461.8393
Ep: 169, Reward: 717.2170, Test: 531.4395, Avg: 464.4663
Ep: 170, Reward: 528.4053, Test: 604.4672, Avg: 467.8786
Ep: 171, Reward: 397.8248, Test: 412.7317, Avg: 468.0636
Ep: 172, Reward: 439.9103, Test: 395.6543, Avg: 470.2202
Ep: 173, Reward: 614.9462, Test: 602.9118, Avg: 474.3111
Ep: 174, Reward: 535.3758, Test: 547.7470, Avg: 477.9149
Ep: 175, Reward: 443.0299, Test: 436.2349, Avg: 478.9135
Ep: 176, Reward: 462.6150, Test: 672.7365, Avg: 481.2153
Ep: 177, Reward: 605.9456, Test: 477.8537, Avg: 484.5481
Ep: 178, Reward: 611.0013, Test: 407.6963, Avg: 486.8992
Ep: 179, Reward: 519.7769, Test: 576.2251, Avg: 491.0544
Ep: 180, Reward: 501.9810, Test: 732.2122, Avg: 495.0057
Ep: 181, Reward: 561.2238, Test: 452.0744, Avg: 497.1112
Ep: 182, Reward: 586.2485, Test: 324.5035, Avg: 496.5250
Ep: 183, Reward: 451.1133, Test: 435.4871, Avg: 498.0220
Ep: 184, Reward: 543.3212, Test: 659.8735, Avg: 502.0300
Ep: 185, Reward: 401.9475, Test: 596.7754, Avg: 504.6022
Ep: 186, Reward: 668.3940, Test: 479.2114, Avg: 504.0327
Ep: 187, Reward: 530.0954, Test: 620.7991, Avg: 506.0704
Ep: 188, Reward: 625.0185, Test: 610.0283, Avg: 506.8574
Ep: 189, Reward: 689.0019, Test: 649.1004, Avg: 509.2095
Ep: 190, Reward: 683.6214, Test: 608.5274, Avg: 511.5440
Ep: 191, Reward: 527.4463, Test: 494.1708, Avg: 514.5845
Ep: 192, Reward: 815.4882, Test: 558.5619, Avg: 516.7277
Ep: 193, Reward: 595.7779, Test: 650.3503, Avg: 518.1965
Ep: 194, Reward: 749.3079, Test: 650.2701, Avg: 519.7707
Ep: 195, Reward: 809.6499, Test: 381.5870, Avg: 519.5815
Ep: 196, Reward: 881.1301, Test: 482.6879, Avg: 516.6940
Ep: 197, Reward: 830.1481, Test: 603.5414, Avg: 519.2438
Ep: 198, Reward: 556.5954, Test: 632.0681, Avg: 521.0395
Ep: 199, Reward: 699.3364, Test: 759.2348, Avg: 523.3148
Ep: 200, Reward: 644.4439, Test: 718.9921, Avg: 526.6586
Ep: 201, Reward: 537.2033, Test: 609.2483, Avg: 529.4580
Ep: 202, Reward: 718.2947, Test: 557.8234, Avg: 532.2016
Ep: 203, Reward: 723.3114, Test: 419.1437, Avg: 533.4668
Ep: 204, Reward: 683.4217, Test: 722.5830, Avg: 536.6914
Ep: 205, Reward: 560.2631, Test: 743.2895, Avg: 537.8697
Ep: 206, Reward: 566.2498, Test: 646.0800, Avg: 538.1097
Ep: 207, Reward: 601.4010, Test: 579.7622, Avg: 538.6463
Ep: 208, Reward: 670.7482, Test: 735.5366, Avg: 542.2557
Ep: 209, Reward: 518.4661, Test: 655.7682, Avg: 543.8963
Ep: 210, Reward: 858.7610, Test: 867.4388, Avg: 545.7465
Ep: 211, Reward: 769.6542, Test: 824.9229, Avg: 550.1918
Ep: 212, Reward: 872.8802, Test: 701.7782, Avg: 552.2034
Ep: 213, Reward: 497.2396, Test: 778.5635, Avg: 555.2863
Ep: 214, Reward: 648.9109, Test: 532.3287, Avg: 555.2268
Ep: 215, Reward: 651.8421, Test: 753.2991, Avg: 560.2315
Ep: 216, Reward: 681.7152, Test: 708.1960, Avg: 564.0467
Ep: 217, Reward: 708.3606, Test: 840.6510, Avg: 568.5362
Ep: 218, Reward: 769.2721, Test: 602.8936, Avg: 568.9682
Ep: 219, Reward: 653.5927, Test: 726.9600, Avg: 569.8130
Ep: 220, Reward: 749.0514, Test: 838.0483, Avg: 573.0598
Ep: 221, Reward: 824.0424, Test: 561.2436, Avg: 573.6301
Ep: 222, Reward: 613.6441, Test: 644.0511, Avg: 573.9757
Ep: 223, Reward: 666.1304, Test: 595.1483, Avg: 573.8902
Ep: 224, Reward: 610.8260, Test: 629.5021, Avg: 575.2288
Ep: 225, Reward: 918.6640, Test: 574.5005, Avg: 574.8899
Ep: 226, Reward: 601.6087, Test: 789.6082, Avg: 578.1280
Ep: 227, Reward: 556.8900, Test: 455.8146, Avg: 578.9462
Ep: 228, Reward: 546.8647, Test: 718.3283, Avg: 581.8734
Ep: 229, Reward: 812.7236, Test: 499.9068, Avg: 582.8468
Ep: 230, Reward: 794.7876, Test: 706.1073, Avg: 587.0008
Ep: 231, Reward: 576.4045, Test: 863.4286, Avg: 588.8787
Ep: 232, Reward: 720.0367, Test: 792.7091, Avg: 590.7529
Ep: 233, Reward: 561.0597, Test: 851.3506, Avg: 593.4865
Ep: 234, Reward: 785.0473, Test: 776.6396, Avg: 597.7353
Ep: 235, Reward: 741.5822, Test: 825.7443, Avg: 602.0637
Ep: 236, Reward: 687.9400, Test: 808.3673, Avg: 607.1808
Ep: 237, Reward: 547.5113, Test: 576.7208, Avg: 607.3203
Ep: 238, Reward: 715.0231, Test: 694.2457, Avg: 610.5625
Ep: 239, Reward: 619.6928, Test: 597.9737, Avg: 613.0490
Ep: 240, Reward: 507.9476, Test: 798.1164, Avg: 614.8482
Ep: 241, Reward: 391.2038, Test: 462.1957, Avg: 611.9046
Ep: 242, Reward: 708.4389, Test: 781.7836, Avg: 612.7291
Ep: 243, Reward: 857.4477, Test: 703.0953, Avg: 614.8202
Ep: 244, Reward: 721.8489, Test: 633.6828, Avg: 614.3325
Ep: 245, Reward: 723.2702, Test: 499.7887, Avg: 614.8347
Ep: 246, Reward: 581.8720, Test: 569.8398, Avg: 616.7221
Ep: 247, Reward: 588.4403, Test: 744.0371, Avg: 620.2618
Ep: 248, Reward: 571.4536, Test: 678.8137, Avg: 621.6673
Ep: 249, Reward: 601.7737, Test: 719.1860, Avg: 621.6891
Ep: 250, Reward: 644.6878, Test: 595.0877, Avg: 622.0713
Ep: 251, Reward: 787.3355, Test: 817.1938, Avg: 626.0649
Ep: 252, Reward: 834.9509, Test: 676.5261, Avg: 625.7499
Ep: 253, Reward: 613.4608, Test: 778.9430, Avg: 628.6130
Ep: 254, Reward: 752.4916, Test: 679.8957, Avg: 630.2231
Ep: 255, Reward: 594.3192, Test: 645.6174, Avg: 631.4898
Ep: 256, Reward: 667.5000, Test: 581.5135, Avg: 631.7331
Ep: 257, Reward: 683.4915, Test: 669.4834, Avg: 633.9283
Ep: 258, Reward: 749.2165, Test: 738.9857, Avg: 634.5519
Ep: 259, Reward: 727.8112, Test: 753.5905, Avg: 637.5973
Ep: 260, Reward: 776.5012, Test: 657.2165, Avg: 638.2792
Ep: 261, Reward: 759.8943, Test: 772.9982, Avg: 639.5228
Ep: 262, Reward: 708.0687, Test: 842.2455, Avg: 640.4241
Ep: 263, Reward: 776.4007, Test: 773.6129, Avg: 640.8414
Ep: 264, Reward: 774.4508, Test: 881.9094, Avg: 643.6797
Ep: 265, Reward: 850.8156, Test: 731.0737, Avg: 647.0543
Ep: 266, Reward: 753.4411, Test: 868.6570, Avg: 648.5199
Ep: 267, Reward: 808.1251, Test: 611.8359, Avg: 648.1712
Ep: 268, Reward: 811.6327, Test: 817.6238, Avg: 650.5601
Ep: 269, Reward: 673.5971, Test: 750.4343, Avg: 652.7500
Ep: 270, Reward: 758.4864, Test: 748.1103, Avg: 654.1865
Ep: 271, Reward: 795.5146, Test: 780.3509, Avg: 657.8627
Ep: 272, Reward: 694.8028, Test: 839.9402, Avg: 662.3055
Ep: 273, Reward: 829.6942, Test: 819.8377, Avg: 664.4748
Ep: 274, Reward: 667.2747, Test: 713.7309, Avg: 666.1346
Ep: 275, Reward: 717.3836, Test: 857.7398, Avg: 670.3497
Ep: 276, Reward: 807.1821, Test: 746.4865, Avg: 671.0872
Ep: 277, Reward: 611.7029, Test: 851.5564, Avg: 674.8242
Ep: 278, Reward: 817.7087, Test: 722.5761, Avg: 677.9730
Ep: 279, Reward: 614.6321, Test: 853.5622, Avg: 680.7464
Ep: 280, Reward: 741.2467, Test: 848.9274, Avg: 681.9135
Ep: 281, Reward: 886.4787, Test: 860.1817, Avg: 685.9946
Ep: 282, Reward: 794.6742, Test: 755.7107, Avg: 690.3067
Ep: 283, Reward: 849.7624, Test: 833.6144, Avg: 694.2879
Ep: 284, Reward: 865.1868, Test: 738.9326, Avg: 695.0785
Ep: 285, Reward: 697.3431, Test: 670.5393, Avg: 695.8162
Ep: 286, Reward: 717.7584, Test: 835.2658, Avg: 699.3767
Ep: 287, Reward: 709.3239, Test: 834.7858, Avg: 701.5166
Ep: 288, Reward: 765.2490, Test: 853.3845, Avg: 703.9501
Ep: 289, Reward: 822.0528, Test: 624.8493, Avg: 703.7076
Ep: 290, Reward: 861.7043, Test: 796.4089, Avg: 705.5864
Ep: 291, Reward: 758.7317, Test: 817.6923, Avg: 708.8217
Ep: 292, Reward: 816.1289, Test: 737.7855, Avg: 710.6139
Ep: 293, Reward: 852.6224, Test: 755.4434, Avg: 711.6648
Ep: 294, Reward: 788.4720, Test: 786.4650, Avg: 713.0268
Ep: 295, Reward: 771.6783, Test: 811.5103, Avg: 717.3260
Ep: 296, Reward: 810.3561, Test: 818.5817, Avg: 720.6849
Ep: 297, Reward: 809.1986, Test: 754.4116, Avg: 722.1936
Ep: 298, Reward: 834.9649, Test: 848.0382, Avg: 724.3533
Ep: 299, Reward: 825.6558, Test: 752.5106, Avg: 724.2861
Ep: 300, Reward: 939.0849, Test: 771.8623, Avg: 724.8148
Ep: 301, Reward: 822.4845, Test: 822.6707, Avg: 726.9490
Ep: 302, Reward: 733.2865, Test: 857.0521, Avg: 729.9413
Ep: 303, Reward: 862.9713, Test: 813.0622, Avg: 733.8805
Ep: 304, Reward: 814.7288, Test: 649.0641, Avg: 733.1453
Ep: 305, Reward: 829.2469, Test: 683.6194, Avg: 732.5486
Ep: 306, Reward: 910.4083, Test: 797.8578, Avg: 734.0664
Ep: 307, Reward: 846.9980, Test: 790.8845, Avg: 736.1776
Ep: 308, Reward: 727.6825, Test: 780.8786, Avg: 736.6310
Ep: 309, Reward: 717.9200, Test: 862.7596, Avg: 738.7009
Ep: 310, Reward: 780.7589, Test: 695.2238, Avg: 736.9788
Ep: 311, Reward: 873.5310, Test: 695.0388, Avg: 735.6800
Ep: 312, Reward: 767.5019, Test: 834.1555, Avg: 737.0037
Ep: 313, Reward: 888.5943, Test: 798.5157, Avg: 737.2033
Ep: 314, Reward: 842.9793, Test: 875.5308, Avg: 740.6353
Ep: 315, Reward: 909.3027, Test: 753.0750, Avg: 740.6330
Ep: 316, Reward: 869.5186, Test: 808.2353, Avg: 741.6334
Ep: 317, Reward: 775.7939, Test: 853.7275, Avg: 741.7642
Ep: 318, Reward: 881.4857, Test: 897.0928, Avg: 744.7062
Ep: 319, Reward: 846.7740, Test: 760.7503, Avg: 745.0441
Ep: 320, Reward: 867.3144, Test: 697.1595, Avg: 743.6352
Ep: 321, Reward: 864.9093, Test: 867.6903, Avg: 746.6997
Ep: 322, Reward: 868.3503, Test: 800.5692, Avg: 748.2648
Ep: 323, Reward: 972.1027, Test: 722.7452, Avg: 749.5408
Ep: 324, Reward: 909.7118, Test: 832.1190, Avg: 751.5670
Ep: 325, Reward: 920.2204, Test: 674.3621, Avg: 752.5656
Ep: 326, Reward: 893.2188, Test: 844.5346, Avg: 753.1149
Ep: 327, Reward: 872.8118, Test: 851.9131, Avg: 757.0758
Ep: 328, Reward: 854.6390, Test: 865.9383, Avg: 758.5520
Ep: 329, Reward: 871.0157, Test: 792.4199, Avg: 761.4771
Ep: 330, Reward: 880.0654, Test: 877.1822, Avg: 763.1878
Ep: 331, Reward: 912.9473, Test: 869.9663, Avg: 763.2532
Ep: 332, Reward: 834.5510, Test: 822.9578, Avg: 763.5557
Ep: 333, Reward: 827.4475, Test: 875.6671, Avg: 763.7989
Ep: 334, Reward: 948.7776, Test: 882.0576, Avg: 764.8530
Ep: 335, Reward: 913.4996, Test: 805.1256, Avg: 764.6469
Ep: 336, Reward: 793.9016, Test: 897.6622, Avg: 765.5398
Ep: 337, Reward: 756.3083, Test: 879.7083, Avg: 768.5697
Ep: 338, Reward: 890.0915, Test: 895.7515, Avg: 770.5847
Ep: 339, Reward: 895.1477, Test: 827.8864, Avg: 772.8839
Ep: 340, Reward: 854.9748, Test: 879.7937, Avg: 773.7006
Ep: 341, Reward: 842.7068, Test: 758.0397, Avg: 776.6591
Ep: 342, Reward: 827.7563, Test: 849.1468, Avg: 777.3327
Ep: 343, Reward: 817.3268, Test: 836.6685, Avg: 778.6684
Ep: 344, Reward: 971.6424, Test: 889.3681, Avg: 781.2253
Ep: 345, Reward: 907.2675, Test: 856.2771, Avg: 784.7902
Ep: 346, Reward: 749.0064, Test: 857.8389, Avg: 787.6702
Ep: 347, Reward: 852.4948, Test: 870.5863, Avg: 788.9357
Ep: 348, Reward: 897.2886, Test: 885.7147, Avg: 791.0047
Ep: 349, Reward: 858.1453, Test: 858.0409, Avg: 792.3932
Ep: 350, Reward: 812.5046, Test: 818.0737, Avg: 794.6231
Ep: 351, Reward: 870.6830, Test: 768.6968, Avg: 794.1381
Ep: 352, Reward: 856.2633, Test: 806.9867, Avg: 795.4427
Ep: 353, Reward: 806.5702, Test: 775.3732, Avg: 795.4070
Ep: 354, Reward: 869.5686, Test: 785.0908, Avg: 796.4590
Ep: 355, Reward: 651.2052, Test: 821.6827, Avg: 798.2196
Ep: 356, Reward: 900.5325, Test: 782.1713, Avg: 800.2262
Ep: 357, Reward: 818.7862, Test: 596.8807, Avg: 799.5002
Ep: 358, Reward: 846.0503, Test: 796.4587, Avg: 800.0749
Ep: 359, Reward: 870.2881, Test: 877.7421, Avg: 801.3164
Ep: 360, Reward: 836.2909, Test: 882.9090, Avg: 803.5733
Ep: 361, Reward: 901.4019, Test: 863.3591, Avg: 804.4769
Ep: 362, Reward: 785.5852, Test: 856.9240, Avg: 804.6237
Ep: 363, Reward: 812.7628, Test: 817.7512, Avg: 805.0651
Ep: 364, Reward: 894.7619, Test: 802.7338, Avg: 804.2734
Ep: 365, Reward: 791.9527, Test: 887.3370, Avg: 805.8360
Ep: 366, Reward: 796.1520, Test: 665.4467, Avg: 803.8039
Ep: 367, Reward: 676.5707, Test: 846.9658, Avg: 806.1552
Ep: 368, Reward: 749.9165, Test: 747.6207, Avg: 805.4552
Ep: 369, Reward: 764.7703, Test: 841.3915, Avg: 806.3647
Ep: 370, Reward: 906.7728, Test: 856.0422, Avg: 807.4440
Ep: 371, Reward: 846.1300, Test: 821.1405, Avg: 807.8519
Ep: 372, Reward: 735.3935, Test: 773.9887, Avg: 807.1924
Ep: 373, Reward: 863.9805, Test: 871.1564, Avg: 807.7056
Ep: 374, Reward: 797.4532, Test: 865.1118, Avg: 809.2194
Ep: 375, Reward: 767.9557, Test: 838.3704, Avg: 809.0257
Ep: 376, Reward: 723.1183, Test: 800.5411, Avg: 809.5663
Ep: 377, Reward: 864.0626, Test: 801.9029, Avg: 809.0697
Ep: 378, Reward: 832.8852, Test: 771.2548, Avg: 809.5565
Ep: 379, Reward: 735.7115, Test: 796.1608, Avg: 808.9825
Ep: 380, Reward: 875.2846, Test: 854.2782, Avg: 809.0360
Ep: 381, Reward: 737.1931, Test: 842.2009, Avg: 808.8562
Ep: 382, Reward: 873.0366, Test: 774.9073, Avg: 809.0482
Ep: 383, Reward: 824.8222, Test: 876.8661, Avg: 809.4807
Ep: 384, Reward: 847.2261, Test: 754.7625, Avg: 809.6390
Ep: 385, Reward: 778.3518, Test: 788.6534, Avg: 810.8201
