Agent: ddpg, Model: <class 'utils.envs.WorldModel'>, State: [288], Dir: iter0/
Ep: 295, Reward: 667.8918, Test: 739.1082 [92.82], Avg: 592.3944 (0.05)
Ep: 296, Reward: 658.6590, Test: 582.1238 [233.81], Avg: 591.6066 (0.05)
Ep: 297, Reward: 468.3664, Test: 541.6549 [226.14], Avg: 591.7734 (0.05)
Ep: 298, Reward: 665.3971, Test: 601.1585 [270.98], Avg: 591.1750 (0.05)
Ep: 299, Reward: 587.0623, Test: 712.3674 [96.05], Avg: 592.1419 (0.05)
Ep: 300, Reward: 686.8462, Test: 667.9605 [145.53], Avg: 592.5044 (0.05)
Ep: 301, Reward: 647.4685, Test: 620.3983 [153.39], Avg: 593.1967 (0.05)
Ep: 302, Reward: 595.7077, Test: 681.2154 [98.31], Avg: 593.4978 (0.05)
Ep: 303, Reward: 537.7854, Test: 666.3518 [103.53], Avg: 593.6378 (0.05)
Ep: 304, Reward: 638.2267, Test: 611.1953 [153.05], Avg: 594.2561 (0.05)
Ep: 305, Reward: 702.8729, Test: 580.8193 [146.83], Avg: 595.7625 (0.05)
Ep: 306, Reward: 689.7802, Test: 572.3307 [276.91], Avg: 594.7160 (0.05)
Ep: 307, Reward: 664.0903, Test: 369.9198 [227.81], Avg: 591.9012 (0.05)
Ep: 308, Reward: 642.0144, Test: 733.2616 [87.79], Avg: 593.6681 (0.04)
Ep: 309, Reward: 634.5749, Test: 611.8077 [175.93], Avg: 595.2250 (0.04)
Ep: 310, Reward: 740.2379, Test: 608.9931 [248.36], Avg: 595.4764 (0.04)
Ep: 311, Reward: 712.4625, Test: 569.8342 [235.39], Avg: 595.6634 (0.04)
Ep: 312, Reward: 668.4990, Test: 665.5430 [112.82], Avg: 595.0558 (0.04)
Ep: 313, Reward: 707.4828, Test: 550.8369 [207.54], Avg: 594.1071 (0.04)
Ep: 314, Reward: 640.6028, Test: 596.8943 [225.37], Avg: 595.6536 (0.04)
Ep: 315, Reward: 743.3358, Test: 681.7812 [161.33], Avg: 595.5111 (0.04)
Ep: 316, Reward: 672.4647, Test: 511.9788 [259.92], Avg: 594.6080 (0.04)
Ep: 317, Reward: 752.2358, Test: 603.2045 [105.18], Avg: 596.3083 (0.04)
Ep: 318, Reward: 762.9306, Test: 672.5646 [149.67], Avg: 595.6580 (0.04)
Ep: 319, Reward: 680.0950, Test: 555.5619 [151.71], Avg: 594.6739 (0.04)
Ep: 320, Reward: 802.3051, Test: 775.0455 [66.84], Avg: 597.7339 (0.04)
Ep: 321, Reward: 671.8019, Test: 724.9368 [94.76], Avg: 599.2141 (0.04)
Ep: 322, Reward: 608.6394, Test: 644.3571 [119.01], Avg: 598.8275 (0.04)
Ep: 323, Reward: 620.9954, Test: 677.6540 [90.74], Avg: 600.0353 (0.04)
Ep: 324, Reward: 670.7446, Test: 639.9655 [102.69], Avg: 601.1764 (0.04)
Ep: 325, Reward: 612.1251, Test: 566.0197 [145.13], Avg: 602.3787 (0.04)
Ep: 326, Reward: 601.5183, Test: 444.4392 [224.52], Avg: 600.4980 (0.04)
Ep: 327, Reward: 607.5345, Test: 600.7140 [115.21], Avg: 602.3352 (0.04)
Ep: 328, Reward: 716.1892, Test: 550.8224 [177.14], Avg: 602.5009 (0.04)
Ep: 329, Reward: 690.4005, Test: 624.1860 [94.06], Avg: 603.7546 (0.04)
Ep: 330, Reward: 732.4692, Test: 598.7824 [233.12], Avg: 602.2558 (0.04)
Ep: 331, Reward: 687.1462, Test: 533.5684 [123.00], Avg: 601.6778 (0.04)
Ep: 332, Reward: 701.2326, Test: 611.4229 [82.67], Avg: 601.7337 (0.04)
Ep: 333, Reward: 729.5425, Test: 617.5842 [246.27], Avg: 602.4651 (0.03)
Ep: 334, Reward: 548.9771, Test: 603.4580 [160.09], Avg: 601.1972 (0.03)
Ep: 335, Reward: 649.6408, Test: 545.1595 [173.61], Avg: 599.6968 (0.03)
Ep: 336, Reward: 676.2032, Test: 583.1689 [194.42], Avg: 599.5549 (0.03)
Ep: 337, Reward: 639.7912, Test: 564.9618 [219.24], Avg: 598.8844 (0.03)
Ep: 338, Reward: 630.4709, Test: 553.2039 [125.36], Avg: 598.2506 (0.03)
Ep: 339, Reward: 627.7157, Test: 585.7387 [152.92], Avg: 597.8946 (0.03)
Ep: 340, Reward: 543.8224, Test: 581.6454 [151.38], Avg: 596.8793 (0.03)
Ep: 341, Reward: 587.0031, Test: 652.4011 [105.60], Avg: 596.7302 (0.03)
Ep: 342, Reward: 662.9806, Test: 650.9704 [125.66], Avg: 596.6160 (0.03)
Ep: 343, Reward: 716.3390, Test: 730.6285 [101.29], Avg: 597.3238 (0.03)
Ep: 344, Reward: 634.8199, Test: 625.6205 [151.98], Avg: 598.7435 (0.03)
Ep: 345, Reward: 667.7897, Test: 668.9170 [125.32], Avg: 599.8638 (0.03)
Ep: 346, Reward: 757.7810, Test: 673.3708 [200.48], Avg: 599.9262 (0.03)
Ep: 347, Reward: 704.0124, Test: 699.9163 [141.91], Avg: 602.3289 (0.03)
Ep: 348, Reward: 634.9468, Test: 755.7092 [78.07], Avg: 602.6156 (0.03)
Ep: 349, Reward: 629.3053, Test: 786.9280 [82.05], Avg: 605.7498 (0.03)
Ep: 350, Reward: 675.1521, Test: 696.8117 [148.26], Avg: 605.7955 (0.03)
Ep: 351, Reward: 578.0462, Test: 752.9518 [55.96], Avg: 607.6139 (0.03)
Ep: 352, Reward: 697.1969, Test: 730.7038 [102.65], Avg: 608.4089 (0.03)
Ep: 353, Reward: 779.6114, Test: 751.6287 [102.50], Avg: 608.5052 (0.03)
Ep: 354, Reward: 816.3138, Test: 668.4263 [88.52], Avg: 608.9148 (0.03)
Ep: 355, Reward: 806.5932, Test: 717.0794 [90.45], Avg: 609.2295 (0.03)
Ep: 356, Reward: 817.9224, Test: 629.2642 [78.03], Avg: 608.7258 (0.03)
Ep: 357, Reward: 913.4600, Test: 700.8145 [132.92], Avg: 609.3899 (0.03)
Ep: 358, Reward: 814.9667, Test: 692.8165 [106.79], Avg: 610.0013 (0.03)
Ep: 359, Reward: 898.6403, Test: 708.9476 [90.68], Avg: 611.3503 (0.03)
Ep: 360, Reward: 882.6584, Test: 667.9983 [156.66], Avg: 611.5542 (0.03)
Ep: 361, Reward: 754.7649, Test: 622.0708 [200.66], Avg: 610.9109 (0.03)
Ep: 362, Reward: 635.2458, Test: 752.7321 [85.70], Avg: 612.3410 (0.03)
Ep: 363, Reward: 749.6920, Test: 667.6944 [73.03], Avg: 613.0222 (0.03)
Ep: 364, Reward: 662.3555, Test: 757.0145 [62.88], Avg: 615.0327 (0.03)
Ep: 365, Reward: 680.8759, Test: 696.6301 [162.29], Avg: 616.3275 (0.03)
Ep: 366, Reward: 694.5655, Test: 674.8022 [107.26], Avg: 618.5555 (0.03)
Ep: 367, Reward: 763.6118, Test: 682.0743 [125.92], Avg: 619.3464 (0.02)
Ep: 368, Reward: 704.4539, Test: 570.0251 [189.18], Avg: 618.3084 (0.02)
Ep: 369, Reward: 577.5185, Test: 618.9847 [214.44], Avg: 619.4953 (0.02)
Ep: 370, Reward: 661.8958, Test: 700.7891 [141.57], Avg: 621.1243 (0.02)
Ep: 371, Reward: 675.3896, Test: 795.6877 [61.30], Avg: 622.4386 (0.02)
Ep: 372, Reward: 666.0786, Test: 750.8709 [118.44], Avg: 623.3234 (0.02)
Ep: 373, Reward: 729.3057, Test: 765.1917 [91.00], Avg: 624.7382 (0.02)
Ep: 374, Reward: 694.3012, Test: 752.4819 [63.43], Avg: 626.2499 (0.02)
Ep: 375, Reward: 604.0653, Test: 684.3044 [56.93], Avg: 626.2682 (0.02)
Ep: 376, Reward: 626.6617, Test: 681.6024 [90.67], Avg: 627.7121 (0.02)
Ep: 377, Reward: 583.0037, Test: 725.3525 [130.62], Avg: 630.0131 (0.02)
Ep: 378, Reward: 632.3034, Test: 761.3321 [149.92], Avg: 633.5695 (0.02)
Ep: 379, Reward: 544.7749, Test: 817.8388 [46.02], Avg: 636.7754 (0.02)
Ep: 380, Reward: 541.9124, Test: 630.0840 [133.84], Avg: 638.1416 (0.02)
Ep: 381, Reward: 793.3983, Test: 698.5361 [195.90], Avg: 638.0104 (0.02)
Ep: 382, Reward: 512.1536, Test: 759.4146 [99.58], Avg: 638.9687 (0.02)
Ep: 383, Reward: 727.4166, Test: 729.1792 [154.48], Avg: 642.1780 (0.02)
Ep: 384, Reward: 607.7284, Test: 741.2997 [82.35], Avg: 643.4301 (0.02)
Ep: 385, Reward: 647.6620, Test: 719.9899 [114.47], Avg: 645.3454 (0.02)
Ep: 386, Reward: 717.9760, Test: 695.0456 [170.55], Avg: 647.7071 (0.02)
Ep: 387, Reward: 550.2632, Test: 709.0524 [111.86], Avg: 650.3793 (0.02)
Ep: 388, Reward: 641.0515, Test: 749.1155 [121.06], Avg: 652.7585 (0.02)
Ep: 389, Reward: 562.8481, Test: 763.1924 [72.18], Avg: 654.7675 (0.02)
Ep: 390, Reward: 692.7279, Test: 674.4540 [106.41], Avg: 655.4185 (0.02)
Ep: 391, Reward: 603.7937, Test: 731.0555 [122.35], Avg: 657.4638 (0.02)
Ep: 392, Reward: 656.1207, Test: 727.6956 [164.54], Avg: 658.8787 (0.02)
Ep: 393, Reward: 732.8831, Test: 796.8480 [73.77], Avg: 661.1939 (0.02)
Ep: 394, Reward: 619.4389, Test: 796.1511 [92.55], Avg: 662.9620 (0.02)
Ep: 395, Reward: 684.4970, Test: 831.7337 [65.73], Avg: 663.8882 (0.02)
Ep: 396, Reward: 707.4586, Test: 734.8907 [102.18], Avg: 665.4159 (0.02)
Ep: 397, Reward: 835.0552, Test: 769.0030 [166.03], Avg: 667.6894 (0.02)
Ep: 398, Reward: 737.6835, Test: 748.3445 [198.50], Avg: 669.1612 (0.02)
Ep: 399, Reward: 825.3198, Test: 782.8260 [54.67], Avg: 669.8658 (0.02)
Ep: 400, Reward: 759.4528, Test: 782.3591 [67.96], Avg: 671.0098 (0.02)
Ep: 401, Reward: 810.5398, Test: 815.6559 [63.78], Avg: 672.9624 (0.02)
Ep: 402, Reward: 847.6775, Test: 801.1196 [74.66], Avg: 674.1614 (0.02)
Ep: 403, Reward: 862.8180, Test: 777.7045 [100.35], Avg: 675.2750 (0.02)
Ep: 404, Reward: 814.5140, Test: 805.9066 [85.67], Avg: 677.2221 (0.02)
Ep: 405, Reward: 832.5207, Test: 722.0680 [155.99], Avg: 678.6346 (0.02)
Ep: 406, Reward: 694.6256, Test: 709.0172 [244.64], Avg: 680.0014 (0.02)
Ep: 407, Reward: 779.2569, Test: 795.3356 [89.70], Avg: 684.2556 (0.02)
Ep: 408, Reward: 706.9487, Test: 653.2445 [154.49], Avg: 683.4554 (0.02)
Ep: 409, Reward: 626.5319, Test: 814.0387 [66.36], Avg: 685.4777 (0.02)
Ep: 410, Reward: 803.1839, Test: 800.6559 [150.15], Avg: 687.3944 (0.02)
Ep: 411, Reward: 805.9144, Test: 840.8360 [69.44], Avg: 690.1044 (0.02)
Ep: 412, Reward: 883.7724, Test: 837.5645 [59.61], Avg: 691.8246 (0.02)
Ep: 413, Reward: 843.3113, Test: 836.5964 [60.56], Avg: 694.6822 (0.02)
Ep: 414, Reward: 761.3766, Test: 824.5777 [87.86], Avg: 696.9590 (0.02)
Ep: 415, Reward: 827.2847, Test: 785.0936 [74.48], Avg: 697.9921 (0.02)
Ep: 416, Reward: 907.2851, Test: 806.5692 [83.48], Avg: 700.9380 (0.01)
Ep: 417, Reward: 866.4176, Test: 771.5699 [117.92], Avg: 702.6217 (0.01)
Ep: 418, Reward: 830.5170, Test: 781.8023 [134.48], Avg: 703.7141 (0.01)
Ep: 419, Reward: 864.9183, Test: 801.0960 [70.92], Avg: 706.1694 (0.01)
Ep: 420, Reward: 788.6121, Test: 771.8803 [200.14], Avg: 706.1378 (0.01)
Ep: 421, Reward: 680.3369, Test: 800.8932 [145.86], Avg: 706.8973 (0.01)
Ep: 422, Reward: 684.4911, Test: 732.2753 [101.40], Avg: 707.7765 (0.01)
Ep: 423, Reward: 720.6705, Test: 865.4069 [28.83], Avg: 709.6540 (0.01)
Ep: 424, Reward: 656.6909, Test: 827.5569 [97.59], Avg: 711.5300 (0.01)
Ep: 425, Reward: 691.4689, Test: 842.2074 [66.20], Avg: 714.2918 (0.01)
Ep: 426, Reward: 760.3499, Test: 781.6141 [74.94], Avg: 717.6636 (0.01)
Ep: 427, Reward: 671.4810, Test: 809.4786 [103.65], Avg: 719.7512 (0.01)
Ep: 428, Reward: 803.1534, Test: 863.2923 [28.04], Avg: 722.8759 (0.01)
Ep: 429, Reward: 623.2785, Test: 780.8141 [67.63], Avg: 724.4422 (0.01)
Ep: 430, Reward: 771.5213, Test: 724.9534 [183.14], Avg: 725.7039 (0.01)
Ep: 431, Reward: 549.4943, Test: 794.9627 [123.08], Avg: 728.3179 (0.01)
Ep: 432, Reward: 553.2681, Test: 757.5755 [194.25], Avg: 729.7794 (0.01)
Ep: 433, Reward: 615.5250, Test: 812.8689 [109.41], Avg: 731.7322 (0.01)
Ep: 434, Reward: 644.1372, Test: 820.1160 [90.18], Avg: 733.8988 (0.01)
Ep: 435, Reward: 742.8699, Test: 765.0479 [142.10], Avg: 736.0977 (0.01)
Ep: 436, Reward: 773.3184, Test: 859.1306 [44.87], Avg: 738.8573 (0.01)
Ep: 437, Reward: 701.5399, Test: 826.2405 [80.60], Avg: 741.4701 (0.01)
Ep: 438, Reward: 822.4678, Test: 749.7888 [147.53], Avg: 743.4359 (0.01)
Ep: 439, Reward: 823.9390, Test: 832.7697 [122.35], Avg: 745.9063 (0.01)
Ep: 440, Reward: 824.8911, Test: 867.5972 [23.69], Avg: 748.7658 (0.01)
Ep: 441, Reward: 886.9736, Test: 756.1127 [196.04], Avg: 749.8029 (0.01)
Ep: 442, Reward: 845.5205, Test: 870.6518 [35.29], Avg: 751.9997 (0.01)
Ep: 443, Reward: 827.9361, Test: 862.1655 [45.79], Avg: 753.3151 (0.01)
Ep: 444, Reward: 762.0733, Test: 817.1619 [96.07], Avg: 755.2305 (0.01)
Ep: 445, Reward: 764.0760, Test: 746.2594 [211.61], Avg: 756.0039 (0.01)
Ep: 446, Reward: 726.4561, Test: 673.8653 [211.18], Avg: 756.0089 (0.01)
Ep: 447, Reward: 705.6260, Test: 876.2837 [30.27], Avg: 757.7725 (0.01)
Ep: 448, Reward: 668.9884, Test: 823.6320 [58.33], Avg: 758.4518 (0.01)
Ep: 449, Reward: 726.5805, Test: 868.9669 [52.92], Avg: 759.2721 (0.01)
Ep: 450, Reward: 880.5667, Test: 795.9647 [143.39], Avg: 760.2637 (0.01)
Ep: 451, Reward: 736.7802, Test: 767.8151 [128.23], Avg: 760.4123 (0.01)
Ep: 452, Reward: 774.6333, Test: 757.9483 [181.36], Avg: 760.6848 (0.01)
Ep: 453, Reward: 668.0261, Test: 819.3791 [82.01], Avg: 761.3623 (0.01)
Ep: 454, Reward: 857.1619, Test: 827.3006 [72.19], Avg: 762.9510 (0.01)
Ep: 455, Reward: 783.5912, Test: 794.1483 [162.35], Avg: 763.7217 (0.01)
Ep: 456, Reward: 897.7175, Test: 777.1100 [76.30], Avg: 765.2002 (0.01)
Ep: 457, Reward: 800.3119, Test: 729.3870 [73.28], Avg: 765.4859 (0.01)
Ep: 458, Reward: 848.3006, Test: 825.5099 [62.87], Avg: 766.8128 (0.01)
Ep: 459, Reward: 783.7437, Test: 759.9072 [77.32], Avg: 767.3224 (0.01)
Ep: 460, Reward: 861.6379, Test: 809.6322 [134.01], Avg: 768.7387 (0.01)
Ep: 461, Reward: 783.9697, Test: 850.5417 [56.14], Avg: 771.0235 (0.01)
Ep: 462, Reward: 799.5727, Test: 790.1259 [75.52], Avg: 771.3974 (0.01)
Ep: 463, Reward: 626.4475, Test: 838.5051 [74.66], Avg: 773.1055 (0.01)
Ep: 464, Reward: 716.7604, Test: 847.3125 [44.12], Avg: 774.0085 (0.01)
Ep: 465, Reward: 767.9444, Test: 815.4592 [151.65], Avg: 775.1968 (0.01)
Ep: 466, Reward: 689.9703, Test: 816.3798 [75.89], Avg: 776.6125 (0.01)
Ep: 467, Reward: 754.8383, Test: 749.4192 [126.33], Avg: 777.2860 (0.01)
Ep: 468, Reward: 768.2361, Test: 797.0538 [53.54], Avg: 779.5563 (0.01)
Ep: 469, Reward: 815.9174, Test: 786.0325 [60.81], Avg: 781.2268 (0.01)
Ep: 470, Reward: 946.2563, Test: 825.6569 [50.09], Avg: 782.4754 (0.01)
Ep: 471, Reward: 829.9462, Test: 812.8517 [72.04], Avg: 782.6471 (0.01)
Ep: 472, Reward: 782.8715, Test: 822.2997 [81.95], Avg: 783.3614 (0.01)
Ep: 473, Reward: 798.9605, Test: 807.6608 [76.40], Avg: 783.7861 (0.01)
Ep: 474, Reward: 783.2569, Test: 802.2814 [181.44], Avg: 784.2840 (0.01)
Ep: 475, Reward: 659.9134, Test: 839.7795 [44.59], Avg: 785.8388 (0.01)
Ep: 476, Reward: 772.9224, Test: 819.6650 [91.05], Avg: 787.2194 (0.01)
Ep: 477, Reward: 720.0508, Test: 849.7426 [64.61], Avg: 788.4633 (0.01)
Ep: 478, Reward: 779.5345, Test: 842.6232 [58.20], Avg: 789.2762 (0.01)
Ep: 479, Reward: 645.9893, Test: 817.7773 [72.09], Avg: 789.2756 (0.01)
Ep: 480, Reward: 652.4523, Test: 795.1147 [84.59], Avg: 790.9259 (0.01)
Ep: 481, Reward: 705.5579, Test: 837.9873 [75.60], Avg: 792.3204 (0.01)
Ep: 482, Reward: 684.5229, Test: 801.4451 [58.21], Avg: 792.7407 (0.01)
Ep: 483, Reward: 769.7673, Test: 810.8998 [62.24], Avg: 793.5580 (0.01)
Ep: 484, Reward: 754.1657, Test: 804.2032 [77.69], Avg: 794.1870 (0.01)
Ep: 485, Reward: 731.0685, Test: 722.6444 [183.41], Avg: 794.2135 (0.01)
Ep: 486, Reward: 734.4457, Test: 677.5266 [209.46], Avg: 794.0383 (0.01)
Ep: 487, Reward: 595.0438, Test: 829.9654 [80.80], Avg: 795.2475 (0.01)
Ep: 488, Reward: 683.0805, Test: 826.6788 [68.27], Avg: 796.0231 (0.01)
Ep: 489, Reward: 682.4077, Test: 829.8919 [48.89], Avg: 796.6901 (0.01)
Ep: 490, Reward: 634.7536, Test: 747.3889 [91.80], Avg: 797.4195 (0.01)
Ep: 491, Reward: 604.0873, Test: 754.0765 [124.36], Avg: 797.6497 (0.01)
Ep: 492, Reward: 651.9888, Test: 845.5486 [45.24], Avg: 798.8282 (0.01)
Ep: 493, Reward: 692.5922, Test: 739.0353 [113.57], Avg: 798.2501 (0.01)
Ep: 494, Reward: 638.5036, Test: 788.3898 [162.99], Avg: 798.1725 (0.01)
Ep: 495, Reward: 597.7972, Test: 786.9754 [144.26], Avg: 797.7249 (0.01)
Ep: 496, Reward: 563.2380, Test: 813.0904 [182.63], Avg: 798.5069 (0.01)
Ep: 497, Reward: 609.1541, Test: 824.7087 [95.16], Avg: 799.0639 (0.01)
Ep: 498, Reward: 652.9351, Test: 817.1181 [74.11], Avg: 799.7517 (0.01)
Ep: 499, Reward: 590.8142, Test: 750.7913 [215.38], Avg: 799.4313 (0.01)
